"concept","concept_name","original_code","code","pregnancy_filter","vocabulary"
"C0021587","Artificial Insemination","58533008","58533008","start_of_pregnancy","SNOMEDCT_US"
"C0021587","Artificial Insemination","69.92","69.92","start_of_pregnancy","ICD9CM"
"C0021587","Artificial Insemination","8C81.","8C81.","start_of_pregnancy","RCD2"
"C0021587","Artificial Insemination","W59002","W59002","start_of_pregnancy","ICPC2P"
"C0021587","Artificial Insemination","XE0hz","XE0hz","start_of_pregnancy","RCD"
"C0022927","Lactation Disorders","200459001,200460006,200465001,35046003,","200465001","end_of_pregnancy","SNOMEDCT_US"
"C0022927","Lactation Disorders","200459001,200460006,200465001,35046003,","35046003","end_of_pregnancy","SNOMEDCT_US"
"C0022927","Lactation Disorders","200459001,200460006,200465001,35046003,","200460006","end_of_pregnancy","SNOMEDCT_US"
"C0022927","Lactation Disorders","200459001,200460006,200465001,35046003,","200459001","end_of_pregnancy","SNOMEDCT_US"
"C0022927","Lactation Disorders","676.9","676.9","end_of_pregnancy","ICD9CM"
"C0022927","Lactation Disorders","L46z.,L46z0,L46zz","L46z.","end_of_pregnancy","RCD2"
"C0022927","Lactation Disorders","L46z.,L46z0,L46zz","L46z.","end_of_pregnancy","RCD"
"C0022927","Lactation Disorders","L46z.,L46z0,L46zz","L46z0","end_of_pregnancy","RCD2"
"C0022927","Lactation Disorders","L46z.,L46z0,L46zz","L46z0","end_of_pregnancy","RCD"
"C0022927","Lactation Disorders","L46z.,L46z0,L46zz","L46zz","end_of_pregnancy","RCD2"
"C0022927","Lactation Disorders","L46z.,L46z0,L46zz","L46zz","end_of_pregnancy","RCD"
"C0022927","Lactation Disorders","L46z.,L46z0,L46zz","L46z0","end_of_pregnancy","RCD2"
"C0022927","Lactation Disorders","L46z.,L46z0,L46zz","L46z0","end_of_pregnancy","RCD"
"C0022927","Lactation Disorders","L46z.,L46z0,L46zz","L46z.","end_of_pregnancy","RCD2"
"C0022927","Lactation Disorders","L46z.,L46z0,L46zz","L46z.","end_of_pregnancy","RCD"
"C0022927","Lactation Disorders","L46z.,L46z0,L46zz","L46zz","end_of_pregnancy","RCD2"
"C0022927","Lactation Disorders","L46z.,L46z0,L46zz","L46zz","end_of_pregnancy","RCD"
"C0022927","Lactation Disorders","O92.70","O92.70","end_of_pregnancy","ICD10CM"
"C0022927","Lactation Disorders","W19010","W19010","end_of_pregnancy","ICPC2P"
"C0026751","Multiparity","138997008,","138997008","end_of_pregnancy","SNOMEDCT_US"
"C0026751","Multiparity","1522","1522","end_of_pregnancy","RCD2"
"C0026751","Multiparity","X40Ag","X40Ag","end_of_pregnancy","RCD"
"C0027609","Neonatal Abstinence Syndrome","414819007,61628006,","61628006","end_of_pregnancy","SNOMEDCT_US"
"C0027609","Neonatal Abstinence Syndrome","414819007,61628006,","414819007","end_of_pregnancy","SNOMEDCT_US"
"C0027609","Neonatal Abstinence Syndrome","779.5","779.5","end_of_pregnancy","ICD9CM"
"C0027609","Neonatal Abstinence Syndrome","P96.1","P96.1","end_of_pregnancy","ICD10CM"
"C0027609","Neonatal Abstinence Syndrome","Q485.","Q485.","end_of_pregnancy","RCD"
"C0027609","Neonatal Abstinence Syndrome","Q485.","Q485.","end_of_pregnancy","RCD2"
"C0027609","Neonatal Abstinence Syndrome","Q485.","Q485.","end_of_pregnancy","RCD"
"C0027609","Neonatal Abstinence Syndrome","Q485.","Q485.","end_of_pregnancy","RCD2"
"C0027611","Neonatal dacryocystitis and conjunctivitis (disorder)","206345004,206354001,","206354001","end_of_pregnancy","SNOMEDCT_US"
"C0027611","Neonatal dacryocystitis and conjunctivitis (disorder)","206345004,206354001,","206345004","end_of_pregnancy","SNOMEDCT_US"
"C0027611","Neonatal dacryocystitis and conjunctivitis (disorder)","771.6","771.6","end_of_pregnancy","ICD9CM"
"C0027611","Neonatal dacryocystitis and conjunctivitis (disorder)","P39.1","P39.1","end_of_pregnancy","ICD10CM"
"C0027611","Neonatal dacryocystitis and conjunctivitis (disorder)","Q406.,Q406z","Q406.","end_of_pregnancy","RCD2"
"C0027611","Neonatal dacryocystitis and conjunctivitis (disorder)","Q406.,Q406z","Q406z","end_of_pregnancy","RCD2"
"C0027611","Neonatal dacryocystitis and conjunctivitis (disorder)","Q406z,Q406.","Q406.","end_of_pregnancy","RCD"
"C0027611","Neonatal dacryocystitis and conjunctivitis (disorder)","Q406z,Q406.","Q406z","end_of_pregnancy","RCD"
"C0029604","Other ectopic pregnancy","198623001,198629002,200481006","198629002","interruption_pregnancy","SNOMEDCT_US"
"C0029604","Other ectopic pregnancy","198623001,198629002,200481006","200481006","interruption_pregnancy","SNOMEDCT_US"
"C0029604","Other ectopic pregnancy","198623001,198629002,200481006","198623001","interruption_pregnancy","SNOMEDCT_US"
"C0029604","Other ectopic pregnancy","633.79999999999995","633.79999999999995","interruption_pregnancy","ICD9CM"
"C0029604","Other ectopic pregnancy","L03y.,L03yz,Lyu00","L03yz","interruption_pregnancy","RCD2"
"C0029604","Other ectopic pregnancy","L03y.,L03yz,Lyu00","L03yz","interruption_pregnancy","RCD"
"C0029604","Other ectopic pregnancy","L03y.,L03yz,Lyu00","L03y.","interruption_pregnancy","RCD2"
"C0029604","Other ectopic pregnancy","L03y.,L03yz,Lyu00","L03y.","interruption_pregnancy","RCD"
"C0029604","Other ectopic pregnancy","L03y.,L03yz,Lyu00","Lyu00","interruption_pregnancy","RCD2"
"C0029604","Other ectopic pregnancy","L03y.,L03yz,Lyu00","Lyu00","interruption_pregnancy","RCD"
"C0029604","Other ectopic pregnancy","L03y.,L03yz,Lyu00","L03y.","interruption_pregnancy","RCD2"
"C0029604","Other ectopic pregnancy","L03y.,L03yz,Lyu00","L03y.","interruption_pregnancy","RCD"
"C0029604","Other ectopic pregnancy","L03y.,L03yz,Lyu00","L03yz","interruption_pregnancy","RCD2"
"C0029604","Other ectopic pregnancy","L03y.,L03yz,Lyu00","L03yz","interruption_pregnancy","RCD"
"C0029604","Other ectopic pregnancy","L03y.,L03yz,Lyu00","Lyu00","interruption_pregnancy","RCD2"
"C0029604","Other ectopic pregnancy","L03y.,L03yz,Lyu00","Lyu00","interruption_pregnancy","RCD"
"C0029604","Other ectopic pregnancy","O00.8","O00.8","interruption_pregnancy","ICD10CM"
"C0029629","Other healthy infant or child receiving care","V20.1","V20.1","end_of_pregnancy","ICD9CM"
"C0029713","Other preterm infants","206621008,","206621008","end_of_pregnancy","SNOMEDCT_US"
"C0029713","Other preterm infants","765.1","765.1","end_of_pregnancy","ICD9CM"
"C0029713","Other preterm infants","P07.3","P07.3","end_of_pregnancy","ICD10CM"
"C0029713","Other preterm infants","Qyu11","Qyu11","end_of_pregnancy","RCD"
"C0029713","Other preterm infants","Qyu11","Qyu11","end_of_pregnancy","RCD2"
"C0029713","Other preterm infants","Qyu11","Qyu11","end_of_pregnancy","RCD"
"C0029713","Other preterm infants","Qyu11","Qyu11","end_of_pregnancy","RCD2"
"C0029715","Other problems associated with amniotic cavity and membranes","658","658","ongoing_pregnancy","ICD9CM"
"C0029865","Other unwanted pregnancy","316385002,","316385002","ongoing_pregnancy","SNOMEDCT_US"
"C0029865","Other unwanted pregnancy","V61.7","V61.7","ongoing_pregnancy","ICD9CM"
"C0029865","Other unwanted pregnancy","ZV619","ZV619","ongoing_pregnancy","RCD2"
"C0029865","Other unwanted pregnancy","ZV619,","ZV619","ongoing_pregnancy","RCD"
"C0031190","Persistent Fetal Circulation Syndrome","204507004,206597007,233815004,35604006,","206597007","end_of_pregnancy","SNOMEDCT_US"
"C0031190","Persistent Fetal Circulation Syndrome","204507004,206597007,233815004,35604006,","35604006","end_of_pregnancy","SNOMEDCT_US"
"C0031190","Persistent Fetal Circulation Syndrome","204507004,206597007,233815004,35604006,","204507004","end_of_pregnancy","SNOMEDCT_US"
"C0031190","Persistent Fetal Circulation Syndrome","204507004,206597007,233815004,35604006,","233815004","end_of_pregnancy","SNOMEDCT_US"
"C0031190","Persistent Fetal Circulation Syndrome","747.83","747.83","end_of_pregnancy","ICD9CM"
"C0031190","Persistent Fetal Circulation Syndrome","A94023","A94023","end_of_pregnancy","ICPC2P"
"C0031190","Persistent Fetal Circulation Syndrome","P29.3","P29.3","end_of_pregnancy","ICD10CM"
"C0031190","Persistent Fetal Circulation Syndrome","Q493.","Q493.","end_of_pregnancy","RCD2"
"C0031190","Persistent Fetal Circulation Syndrome","Q493.,X2001","X2001","end_of_pregnancy","RCD"
"C0031190","Persistent Fetal Circulation Syndrome","Q493.,X2001","Q493.","end_of_pregnancy","RCD"
"C0032797","Postpartum Hemorrhage","156239004,156243000,47821001,","156239004","end_of_pregnancy","SNOMEDCT_US"
"C0032797","Postpartum Hemorrhage","156239004,156243000,47821001,","47821001","end_of_pregnancy","SNOMEDCT_US"
"C0032797","Postpartum Hemorrhage","156239004,156243000,47821001,","156243000","end_of_pregnancy","SNOMEDCT_US"
"C0032797","Postpartum Hemorrhage","666","666","end_of_pregnancy","ICD9CM"
"C0032797","Postpartum Hemorrhage","L36..,L36z.","L36z.","end_of_pregnancy","RCD"
"C0032797","Postpartum Hemorrhage","L36..,L36z.","L36..","end_of_pregnancy","RCD"
"C0032797","Postpartum Hemorrhage","L36z.,L36..","L36z.","end_of_pregnancy","RCD2"
"C0032797","Postpartum Hemorrhage","L36z.,L36..","L36..","end_of_pregnancy","RCD2"
"C0032797","Postpartum Hemorrhage","O72","O72","end_of_pregnancy","ICD10CM"
"C0032797","Postpartum Hemorrhage","W17001,W17002","W17001","end_of_pregnancy","ICPC2P"
"C0032797","Postpartum Hemorrhage","W17001,W17002","W17002","end_of_pregnancy","ICPC2P"
"C0032969","Pregnancy in Diabetics","648.03","648.03","ongoing_pregnancy","ICD9CM"
"C0032969","Pregnancy in Diabetics","O24","O24","ongoing_pregnancy","ICD10CM"
"C0032984","Pregnancy, Abdominal","156081004","156081004","interruption_pregnancy","SNOMEDCT_US"
"C0032984","Pregnancy, Abdominal","633","633","interruption_pregnancy","ICD9CM"
"C0032984","Pregnancy, Abdominal","L030.","L030.","interruption_pregnancy","RCD2"
"C0032984","Pregnancy, Abdominal","L030.","L030.","interruption_pregnancy","RCD"
"C0032984","Pregnancy, Abdominal","L030.","L030.","interruption_pregnancy","RCD2"
"C0032984","Pregnancy, Abdominal","L030.","L030.","interruption_pregnancy","RCD"
"C0032984","Pregnancy, Abdominal","O00.0","O00.0","interruption_pregnancy","ICD10CM"
"C0032987","Ectopic Pregnancy","156080003,156083001,","156083001","interruption_pregnancy","SNOMEDCT_US"
"C0032987","Ectopic Pregnancy","156080003,156083001,","156080003","interruption_pregnancy","SNOMEDCT_US"
"C0032987","Ectopic Pregnancy","633","633","interruption_pregnancy","ICD9CM"
"C0032987","Ectopic Pregnancy","L03..,L03z.","L03z.","interruption_pregnancy","RCD2"
"C0032987","Ectopic Pregnancy","L03..,L03z.","L03z.","interruption_pregnancy","RCD"
"C0032987","Ectopic Pregnancy","L03..,L03z.","L03..","interruption_pregnancy","RCD2"
"C0032987","Ectopic Pregnancy","L03..,L03z.","L03..","interruption_pregnancy","RCD"
"C0032987","Ectopic Pregnancy","L03..,L03z.","L03z.","interruption_pregnancy","RCD2"
"C0032987","Ectopic Pregnancy","L03..,L03z.","L03z.","interruption_pregnancy","RCD"
"C0032987","Ectopic Pregnancy","L03..,L03z.","L03..","interruption_pregnancy","RCD2"
"C0032987","Ectopic Pregnancy","L03..,L03z.","L03..","interruption_pregnancy","RCD"
"C0032987","Ectopic Pregnancy","O00","O00","interruption_pregnancy","ICD10CM"
"C0032987","Ectopic Pregnancy","W80001","W80001","interruption_pregnancy","ICPC2P"
"C0032989","Multiple Pregnancy","156150006,156154002,199338002,","156154002","ongoing_pregnancy","SNOMEDCT_US"
"C0032989","Multiple Pregnancy","156150006,156154002,199338002,","199338002","ongoing_pregnancy","SNOMEDCT_US"
"C0032989","Multiple Pregnancy","156150006,156154002,199338002,","156150006","ongoing_pregnancy","SNOMEDCT_US"
"C0032989","Multiple Pregnancy","651","651","ongoing_pregnancy","ICD9CM"
"C0032989","Multiple Pregnancy","L21..,L21z.,L21z0","L21z0","ongoing_pregnancy","RCD"
"C0032989","Multiple Pregnancy","L21..,L21z.,L21z0","L21z0","ongoing_pregnancy","RCD2"
"C0032989","Multiple Pregnancy","L21..,L21z.,L21z0","L21z.","ongoing_pregnancy","RCD"
"C0032989","Multiple Pregnancy","L21..,L21z.,L21z0","L21z.","ongoing_pregnancy","RCD2"
"C0032989","Multiple Pregnancy","L21..,L21z.,L21z0","L21..","ongoing_pregnancy","RCD"
"C0032989","Multiple Pregnancy","L21..,L21z.,L21z0","L21..","ongoing_pregnancy","RCD2"
"C0032989","Multiple Pregnancy","L21..,L21z.,L21z0","L21..","ongoing_pregnancy","RCD"
"C0032989","Multiple Pregnancy","L21..,L21z.,L21z0","L21..","ongoing_pregnancy","RCD2"
"C0032989","Multiple Pregnancy","L21..,L21z.,L21z0","L21z0","ongoing_pregnancy","RCD"
"C0032989","Multiple Pregnancy","L21..,L21z.,L21z0","L21z0","ongoing_pregnancy","RCD2"
"C0032989","Multiple Pregnancy","L21..,L21z.,L21z0","L21z.","ongoing_pregnancy","RCD"
"C0032989","Multiple Pregnancy","L21..,L21z.,L21z0","L21z.","ongoing_pregnancy","RCD2"
"C0032989","Multiple Pregnancy","O30","O30","ongoing_pregnancy","ICD10CM"
"C0032989","Multiple Pregnancy","W84002","W84002","ongoing_pregnancy","ICPC2P"
"C0032991","Pregnancy, Ovarian","633.20000000000005","633.20000000000005","interruption_pregnancy","ICD9CM"
"C0032991","Pregnancy, Ovarian","9899009","9899009","interruption_pregnancy","SNOMEDCT_US"
"C0032991","Pregnancy, Ovarian","L032.","L032.","interruption_pregnancy","RCD"
"C0032991","Pregnancy, Ovarian","L032.","L032.","interruption_pregnancy","RCD2"
"C0032991","Pregnancy, Ovarian","L032.","L032.","interruption_pregnancy","RCD"
"C0032991","Pregnancy, Ovarian","L032.","L032.","interruption_pregnancy","RCD2"
"C0032991","Pregnancy, Ovarian","O00.2","O00.2","interruption_pregnancy","ICD10CM"
"C0032993","Pregnancy, Prolonged","156122006,199062004,199065002,199066001,90968009,","199065002","ongoing_pregnancy","SNOMEDCT_US"
"C0032993","Pregnancy, Prolonged","156122006,199062004,199065002,199066001,90968009,","199066001","ongoing_pregnancy","SNOMEDCT_US"
"C0032993","Pregnancy, Prolonged","156122006,199062004,199065002,199066001,90968009,","156122006","ongoing_pregnancy","SNOMEDCT_US"
"C0032993","Pregnancy, Prolonged","156122006,199062004,199065002,199066001,90968009,","199062004","ongoing_pregnancy","SNOMEDCT_US"
"C0032993","Pregnancy, Prolonged","156122006,199062004,199065002,199066001,90968009,","90968009","ongoing_pregnancy","SNOMEDCT_US"
"C0032993","Pregnancy, Prolonged","645.2,645.1","645.2","ongoing_pregnancy","ICD9CM"
"C0032993","Pregnancy, Prolonged","645.2,645.1","645.1","ongoing_pregnancy","ICD9CM"
"C0032993","Pregnancy, Prolonged","L15..,L150z,L15z.,L1500","L15z.","ongoing_pregnancy","RCD"
"C0032993","Pregnancy, Prolonged","L15..,L150z,L15z.,L1500","L150z","ongoing_pregnancy","RCD"
"C0032993","Pregnancy, Prolonged","L15..,L150z,L15z.,L1500","L1500","ongoing_pregnancy","RCD"
"C0032993","Pregnancy, Prolonged","L15..,L150z,L15z.,L1500","L15..","ongoing_pregnancy","RCD"
"C0032993","Pregnancy, Prolonged","L150z,L15z.,L15..,L1500","L150z","ongoing_pregnancy","RCD2"
"C0032993","Pregnancy, Prolonged","L150z,L15z.,L15..,L1500","L15z.","ongoing_pregnancy","RCD2"
"C0032993","Pregnancy, Prolonged","L150z,L15z.,L15..,L1500","L1500","ongoing_pregnancy","RCD2"
"C0032993","Pregnancy, Prolonged","L150z,L15z.,L15..,L1500","L15..","ongoing_pregnancy","RCD2"
"C0032993","Pregnancy, Prolonged","O48","O48","ongoing_pregnancy","ICD10CM"
"C0032993","Pregnancy, Prolonged","W84003","W84003","ongoing_pregnancy","ICPC2P"
"C0032994","Pregnancy, Tubal","156082006,198622006,","156082006","interruption_pregnancy","SNOMEDCT_US"
"C0032994","Pregnancy, Tubal","156082006,198622006,","198622006","interruption_pregnancy","SNOMEDCT_US"
"C0032994","Pregnancy, Tubal","633.1","633.1","interruption_pregnancy","ICD9CM"
"C0032994","Pregnancy, Tubal","L031.,L031z","L031.","interruption_pregnancy","RCD2"
"C0032994","Pregnancy, Tubal","L031.,L031z","L031.","interruption_pregnancy","RCD"
"C0032994","Pregnancy, Tubal","L031.,L031z","L031z","interruption_pregnancy","RCD2"
"C0032994","Pregnancy, Tubal","L031.,L031z","L031z","interruption_pregnancy","RCD"
"C0032994","Pregnancy, Tubal","L031.,L031z","L031z","interruption_pregnancy","RCD2"
"C0032994","Pregnancy, Tubal","L031.,L031z","L031z","interruption_pregnancy","RCD"
"C0032994","Pregnancy, Tubal","L031.,L031z","L031.","interruption_pregnancy","RCD2"
"C0032994","Pregnancy, Tubal","L031.,L031z","L031.","interruption_pregnancy","RCD"
"C0032994","Pregnancy, Tubal","O00.1","O00.1","interruption_pregnancy","ICD10CM"
"C0032994","Pregnancy, Tubal","W80003","W80003","interruption_pregnancy","ICPC2P"
"C0035220","Respiratory Distress Syndrome, Newborn","157107007,206281003,3774009,46775006,","206281003","end_of_pregnancy","SNOMEDCT_US"
"C0035220","Respiratory Distress Syndrome, Newborn","157107007,206281003,3774009,46775006,","46775006","end_of_pregnancy","SNOMEDCT_US"
"C0035220","Respiratory Distress Syndrome, Newborn","157107007,206281003,3774009,46775006,","157107007","end_of_pregnancy","SNOMEDCT_US"
"C0035220","Respiratory Distress Syndrome, Newborn","157107007,206281003,3774009,46775006,","3774009","end_of_pregnancy","SNOMEDCT_US"
"C0035220","Respiratory Distress Syndrome, Newborn","769","769","end_of_pregnancy","ICD9CM"
"C0035220","Respiratory Distress Syndrome, Newborn","P22","P22","end_of_pregnancy","ICD10CM"
"C0035220","Respiratory Distress Syndrome, Newborn","Q30..","Q30..","end_of_pregnancy","RCD2"
"C0035220","Respiratory Distress Syndrome, Newborn","XE1em","XE1em","end_of_pregnancy","RCD"
"C0035428","Rhesus isoimmunisation affecting management of mother","656.1","656.1","ongoing_pregnancy","ICD9CM"
"C0035921","Congenital Rubella Syndrome","157117002,206332003,","157117002","end_of_pregnancy","SNOMEDCT_US"
"C0035921","Congenital Rubella Syndrome","157117002,206332003,","206332003","end_of_pregnancy","SNOMEDCT_US"
"C0035921","Congenital Rubella Syndrome","771","771","end_of_pregnancy","ICD9CM"
"C0035921","Congenital Rubella Syndrome","A74004","A74004","end_of_pregnancy","ICPC2P"
"C0035921","Congenital Rubella Syndrome","P35.0","P35.0","end_of_pregnancy","ICD10CM"
"C0035921","Congenital Rubella Syndrome","XE1er","XE1er","end_of_pregnancy","RCD"
"C0036415","Sclerema Neonatorum","206539008,206542002,78945007","78945007","end_of_pregnancy","SNOMEDCT_US"
"C0036415","Sclerema Neonatorum","206539008,206542002,78945007","206539008","end_of_pregnancy","SNOMEDCT_US"
"C0036415","Sclerema Neonatorum","206539008,206542002,78945007","206542002","end_of_pregnancy","SNOMEDCT_US"
"C0036415","Sclerema Neonatorum","778.1","778.1","end_of_pregnancy","ICD9CM"
"C0036415","Sclerema Neonatorum","P83.0","P83.0","end_of_pregnancy","ICD10CM"
"C0036415","Sclerema Neonatorum","Q471.,Q471z","Q471z","end_of_pregnancy","RCD2"
"C0036415","Sclerema Neonatorum","Q471.,Q471z","Q471z","end_of_pregnancy","RCD"
"C0036415","Sclerema Neonatorum","Q471.,Q471z","Q471z","end_of_pregnancy","RCD2"
"C0036415","Sclerema Neonatorum","Q471.,Q471z","Q471z","end_of_pregnancy","RCD"
